player_id,player_name,round_number,total_points,predicted_points
1,Shkodran Mustafi,20,1,0.9174903
1,Shkodran Mustafi,21,0,0.0020733098
1,Shkodran Mustafi,22,0,0.0020733098
1,Shkodran Mustafi,23,2,1.7971842
1,Shkodran Mustafi,24,5,6.0076613
1,Shkodran Mustafi,25,6,5.8335724
1,Shkodran Mustafi,26,6,5.678985
1,Shkodran Mustafi,27,1,1.1984447
1,Shkodran Mustafi,28,0,0.0020733098
1,Shkodran Mustafi,29,1,0.96399516
1,Shkodran Mustafi,30,1,1.2860571
1,Shkodran Mustafi,31,5,5.8581448
1,Shkodran Mustafi,32,1,0.97423744
1,Shkodran Mustafi,33,7,6.888444
1,Shkodran Mustafi,34,1,1.796953
1,Shkodran Mustafi,35,1,1.0109408
1,Shkodran Mustafi,36,0,0.0020733098
1,Shkodran Mustafi,37,0,0.0020733098
1,Shkodran Mustafi,38,0,0.0020733098
2,H?ctor Beller?n,20,0,0.0020733098
2,H?ctor Beller?n,21,0,0.0020733098
2,H?ctor Beller?n,22,0,0.0020733098
2,H?ctor Beller?n,23,0,0.0020733098
2,H?ctor Beller?n,24,8,8.142302
2,H?ctor Beller?n,25,8,7.7583866
2,H?ctor Beller?n,26,6,5.927595
2,H?ctor Beller?n,27,1,1.414836
2,H?ctor Beller?n,28,1,0.9687015
2,H?ctor Beller?n,29,1,0.98948383
2,H?ctor Beller?n,30,1,1.0853407
2,H?ctor Beller?n,31,6,5.544833
2,H?ctor Beller?n,32,7,6.920319
2,H?ctor Beller?n,33,1,0.9563952
2,H?ctor Beller?n,34,2,1.7256349
2,H?ctor Beller?n,35,1,1.4882702
2,H?ctor Beller?n,36,0,0.0016611555
2,H?ctor Beller?n,37,0,0.0010852816
2,H?ctor Beller?n,38,0,0.0016611555
3,Sead Kolasinac,20,0,0.0020733098
3,Sead Kolasinac,21,5,3.423278
3,Sead Kolasinac,22,2,1.7509108
3,Sead Kolasinac,23,0,0.0020733098
3,Sead Kolasinac,24,0,0.0020733098
3,Sead Kolasinac,25,0,0.0020733098
3,Sead Kolasinac,26,0,0.0020733098
3,Sead Kolasinac,27,1,0.994506
3,Sead Kolasinac,28,0,0.0020733098
3,Sead Kolasinac,29,0,0.003215775
3,Sead Kolasinac,30,1,1.4054581
3,Sead Kolasinac,31,1,0.9765133
3,Sead Kolasinac,32,6,6.1678066
3,Sead Kolasinac,33,6,5.738728
3,Sead Kolasinac,34,2,1.7533813
3,Sead Kolasinac,35,1,1.3776691
3,Sead Kolasinac,36,1,0.9765133
3,Sead Kolasinac,37,1,1.9374747
3,Sead Kolasinac,38,1,0.9416565
4,Ainsley Maitland-Niles,20,0,1.1382145
4,Ainsley Maitland-Niles,21,6,5.9017878
4,Ainsley Maitland-Niles,22,1,1.6925836
4,Ainsley Maitland-Niles,23,2,1.6757278
4,Ainsley Maitland-Niles,24,0,0.0016611555
4,Ainsley Maitland-Niles,25,0,0.0016611555
4,Ainsley Maitland-Niles,26,0,0.0016611555
4,Ainsley Maitland-Niles,27,0,0.0016611555
4,Ainsley Maitland-Niles,28,0,0.0016611555
4,Ainsley Maitland-Niles,29,1,0.9497966
4,Ainsley Maitland-Niles,30,0,0.0032877894
4,Ainsley Maitland-Niles,31,1,0.9403502
4,Ainsley Maitland-Niles,32,0,0.0016611555
4,Ainsley Maitland-Niles,33,0,0.7485586
4,Ainsley Maitland-Niles,34,1,0.96977365
4,Ainsley Maitland-Niles,35,0,0.0016611555
4,Ainsley Maitland-Niles,36,1,0.96977365
4,Ainsley Maitland-Niles,37,0,0.0016611555
4,Ainsley Maitland-Niles,38,1,1.293307
5,Sokratis Papastathopoulos,20,0,0.0016611555
5,Sokratis Papastathopoulos,21,15,12.169443
5,Sokratis Papastathopoulos,22,2,1.620105
5,Sokratis Papastathopoulos,23,0,0.0032877894
5,Sokratis Papastathopoulos,24,0,0.0016611555
5,Sokratis Papastathopoulos,25,0,0.0016611555
5,Sokratis Papastathopoulos,26,0,0.0016611555
5,Sokratis Papastathopoulos,27,0,0.0016611555
5,Sokratis Papastathopoulos,28,5,5.5140724
5,Sokratis Papastathopoulos,29,0,0.006328557
5,Sokratis Papastathopoulos,30,0,0.006328557
5,Sokratis Papastathopoulos,31,0,0.0016611555
5,Sokratis Papastathopoulos,32,0,0.0016611555
5,Sokratis Papastathopoulos,33,0,0.0016611555
5,Sokratis Papastathopoulos,34,0,0.0016611555
5,Sokratis Papastathopoulos,35,0,0.0016611555
5,Sokratis Papastathopoulos,36,0,0.0016611555
5,Sokratis Papastathopoulos,37,0,0.0016611555
5,Sokratis Papastathopoulos,38,0,0.0016611555
6,Nacho Monreal,20,0,0.0020733098
6,Nacho Monreal,21,0,0.0020733098
6,Nacho Monreal,22,0,0.0020733098
6,Nacho Monreal,23,0,0.0020733098
6,Nacho Monreal,24,0,0.0020733098
6,Nacho Monreal,25,0,0.0020733098
6,Nacho Monreal,26,0,0.0020733098
6,Nacho Monreal,27,0,0.0020733098
6,Nacho Monreal,28,0,0.0020733098
6,Nacho Monreal,29,0,0.0020733098
6,Nacho Monreal,30,0,0.0020733098
6,Nacho Monreal,31,0,0.0020733098
6,Nacho Monreal,32,0,0.0020733098
6,Nacho Monreal,33,0,0.0020733098
6,Nacho Monreal,34,0,0.0020733098
6,Nacho Monreal,35,0,0.0020733098
6,Nacho Monreal,36,0,0.0020733098
6,Nacho Monreal,37,0,0.0020733098
6,Nacho Monreal,38,0,0.0020733098
7,Laurent Koscielny,20,0,0.0020733098
7,Laurent Koscielny,21,0,0.0020733098
7,Laurent Koscielny,22,0,0.0020733098
7,Laurent Koscielny,23,0,0.0020733098
7,Laurent Koscielny,24,0,0.0020733098
7,Laurent Koscielny,25,0,0.0020733098
7,Laurent Koscielny,26,0,0.0020733098
7,Laurent Koscielny,27,0,0.0020733098
7,Laurent Koscielny,28,0,0.0020733098
7,Laurent Koscielny,29,0,0.0020733098
7,Laurent Koscielny,30,0,0.0020733098
7,Laurent Koscielny,31,0,0.0020733098
7,Laurent Koscielny,32,0,0.0020733098
7,Laurent Koscielny,33,0,0.0020733098
7,Laurent Koscielny,34,0,0.0020733098
7,Laurent Koscielny,35,0,0.0020733098
7,Laurent Koscielny,36,0,0.0020733098
7,Laurent Koscielny,37,0,0.0020733098
7,Laurent Koscielny,38,0,0.0020733098
8,Konstantinos Mavropanos,20,0,0.0020733098
8,Konstantinos Mavropanos,21,0,0.0020733098
8,Konstantinos Mavropanos,22,0,0.0020733098
8,Konstantinos Mavropanos,23,0,0.0020733098
8,Konstantinos Mavropanos,24,0,0.0020733098
8,Konstantinos Mavropanos,25,0,0.0020733098
8,Konstantinos Mavropanos,26,0,0.0020733098
8,Konstantinos Mavropanos,27,0,0.0020733098
8,Konstantinos Mavropanos,28,0,0.0020733098
8,Konstantinos Mavropanos,29,0,0.0020733098
8,Konstantinos Mavropanos,30,0,0.0020733098
8,Konstantinos Mavropanos,31,0,0.0020733098
8,Konstantinos Mavropanos,32,0,0.0020733098
8,Konstantinos Mavropanos,33,0,0.0020733098
8,Konstantinos Mavropanos,34,0,0.0020733098
8,Konstantinos Mavropanos,35,0,0.0020733098
8,Konstantinos Mavropanos,36,0,0.0020733098
8,Konstantinos Mavropanos,37,0,0.0020733098
8,Konstantinos Mavropanos,38,0,0.0020733098
9,Carl Jenkinson,20,0,0.0020733098
9,Carl Jenkinson,21,0,0.0020733098
9,Carl Jenkinson,22,0,0.0020733098
9,Carl Jenkinson,23,0,0.0020733098
9,Carl Jenkinson,24,0,0.0020733098
9,Carl Jenkinson,25,0,0.0020733098
9,Carl Jenkinson,26,0,0.0020733098
9,Carl Jenkinson,27,0,0.0020733098
9,Carl Jenkinson,28,0,0.0020733098
9,Carl Jenkinson,29,0,0.0020733098
9,Carl Jenkinson,30,0,0.0020733098
9,Carl Jenkinson,31,0,0.0020733098
9,Carl Jenkinson,32,0,0.0020733098
9,Carl Jenkinson,33,0,0.0020733098
9,Carl Jenkinson,34,0,0.0020733098
9,Carl Jenkinson,35,0,0.0020733098
9,Carl Jenkinson,36,0,0.0020733098
9,Carl Jenkinson,37,0,0.0020733098
9,Carl Jenkinson,38,0,0.0020733098
10,Rob Holding,20,0,0.0020733098
10,Rob Holding,21,0,0.0020733098
10,Rob Holding,22,0,0.0020733098
10,Rob Holding,23,0,0.0020733098
10,Rob Holding,24,1,0.9625528
10,Rob Holding,25,0,0.0020733098
10,Rob Holding,26,0,0.0020733098
10,Rob Holding,27,0,0.0020733098
10,Rob Holding,28,0,0.0020733098
10,Rob Holding,29,0,0.0020733098
10,Rob Holding,30,1,1.1592836
10,Rob Holding,31,8,7.9455013
10,Rob Holding,32,1,0.9654228
10,Rob Holding,33,0,0.0020733098
10,Rob Holding,34,0,0.0020733098
10,Rob Holding,35,0,0.0020733098
10,Rob Holding,36,2,1.7473559
10,Rob Holding,37,2,1.9883673
10,Rob Holding,38,0,0.8100398
11,Pierre-Emerick Aubameyang,20,9,9.244033
11,Pierre-Emerick Aubameyang,21,2,2.7349877
11,Pierre-Emerick Aubameyang,22,4,5.037528
11,Pierre-Emerick Aubameyang,23,0,0.010900667
11,Pierre-Emerick Aubameyang,24,0,0.004496252
11,Pierre-Emerick Aubameyang,25,2,2.1076014
11,Pierre-Emerick Aubameyang,26,8,10.674312
11,Pierre-Emerick Aubameyang,27,13,14.012744
11,Pierre-Emerick Aubameyang,28,2,2.8999481
11,Pierre-Emerick Aubameyang,29,2,1.8729873
11,Pierre-Emerick Aubameyang,30,2,1.9196296
11,Pierre-Emerick Aubameyang,31,2,2.461691
11,Pierre-Emerick Aubameyang,32,16,18.681435
11,Pierre-Emerick Aubameyang,33,2,2.5182314
11,Pierre-Emerick Aubameyang,34,8,7.7689385
11,Pierre-Emerick Aubameyang,35,2,1.9403089
11,Pierre-Emerick Aubameyang,36,1,1.0339183
11,Pierre-Emerick Aubameyang,37,2,1.8188604
11,Pierre-Emerick Aubameyang,38,16,16.986273
12,Alexandre Lacazette,20,1,1.7805024
12,Alexandre Lacazette,21,2,2.4723866
12,Alexandre Lacazette,22,4,4.834371
12,Alexandre Lacazette,23,2,2.335543
12,Alexandre Lacazette,24,2,1.8939395
12,Alexandre Lacazette,25,2,2.672209
12,Alexandre Lacazette,26,9,11.506411
12,Alexandre Lacazette,27,0,0.01107475
12,Alexandre Lacazette,28,7,8.462485
12,Alexandre Lacazette,29,1,0.9946424
12,Alexandre Lacazette,30,1,1.8848737
12,Alexandre Lacazette,31,4,4.0103145
12,Alexandre Lacazette,32,2,2.0729153
12,Alexandre Lacazette,33,8,8.185254
12,Alexandre Lacazette,34,2,2.2034726
12,Alexandre Lacazette,35,6,7.3219047
12,Alexandre Lacazette,36,11,11.979208
12,Alexandre Lacazette,37,1,1.6635875
12,Alexandre Lacazette,38,4,3.5176642
13,Edward Nketiah,20,0,0.0020733098
13,Edward Nketiah,21,0,0.0020733098
13,Edward Nketiah,22,0,0.0020733098
13,Edward Nketiah,23,1,0.9880796
13,Edward Nketiah,24,0,0.003215775
13,Edward Nketiah,25,1,0.994506
13,Edward Nketiah,26,2,2.4583027
13,Edward Nketiah,27,7,6.898359
13,Edward Nketiah,28,1,0.52467877
13,Edward Nketiah,29,2,0.80874777
13,Edward Nketiah,30,1,0.9687015
13,Edward Nketiah,31,6,6.396111
13,Edward Nketiah,32,1,0.95711225
13,Edward Nketiah,33,2,2.8175845
13,Edward Nketiah,34,-2,-2.4731836
13,Edward Nketiah,35,0,0.0016611555
13,Edward Nketiah,36,0,0.0016611555
13,Edward Nketiah,37,2,1.6446891
13,Edward Nketiah,38,1,0.93768936
14,Bernd Leno,20,1,0.9878062
14,Bernd Leno,21,9,9.131875
14,Bernd Leno,22,2,1.9166608
14,Bernd Leno,23,2,1.9615804
14,Bernd Leno,24,3,2.6682231
14,Bernd Leno,25,7,7.2171044
14,Bernd Leno,26,6,6.0180025
14,Bernd Leno,27,2,1.9832941
14,Bernd Leno,28,11,10.836022
14,Bernd Leno,29,5,4.3549976
14,Bernd Leno,30,1,0.9522204
14,Bernd Leno,31,0,0.004528892
14,Bernd Leno,32,0,-0.00084355334
14,Bernd Leno,33,0,0.0016611555
14,Bernd Leno,34,0,0.0016611555
14,Bernd Leno,35,0,0.0016611555
14,Bernd Leno,36,0,0.0016611555
14,Bernd Leno,37,0,0.0016611555
14,Bernd Leno,38,0,0.0016611555
15,Mesut ?zil,20,3,2.4757936
15,Mesut ?zil,21,3,2.7118404
15,Mesut ?zil,22,2,1.6558328
15,Mesut ?zil,23,2,1.9579614
15,Mesut ?zil,24,1,1.0494182
15,Mesut ?zil,25,2,2.6076531
15,Mesut ?zil,26,8,7.958195
15,Mesut ?zil,27,2,1.9327762
15,Mesut ?zil,28,6,5.8874965
15,Mesut ?zil,29,0,0.014115519
15,Mesut ?zil,30,0,0.014115519
15,Mesut ?zil,31,0,0.008472931
15,Mesut ?zil,32,0,0.008472931
15,Mesut ?zil,33,0,0.008472931
15,Mesut ?zil,34,0,0.008472931
15,Mesut ?zil,35,0,0.008472931
15,Mesut ?zil,36,0,0.008472931
15,Mesut ?zil,37,0,0.008472931
15,Mesut ?zil,38,0,0.008472931
16,Henrikh Mkhitaryan,20,0,0.008885085
16,Henrikh Mkhitaryan,21,0,0.008885085
16,Henrikh Mkhitaryan,22,0,0.008885085
16,Henrikh Mkhitaryan,23,0,0.008885085
16,Henrikh Mkhitaryan,24,0,0.008885085
16,Henrikh Mkhitaryan,25,0,0.008885085
16,Henrikh Mkhitaryan,26,0,0.008885085
16,Henrikh Mkhitaryan,27,0,0.008885085
16,Henrikh Mkhitaryan,28,0,0.008885085
16,Henrikh Mkhitaryan,29,0,0.008885085
16,Henrikh Mkhitaryan,30,0,0.008885085
16,Henrikh Mkhitaryan,31,0,0.008885085
16,Henrikh Mkhitaryan,32,0,0.008885085
16,Henrikh Mkhitaryan,33,0,0.008885085
16,Henrikh Mkhitaryan,34,0,0.008885085
16,Henrikh Mkhitaryan,35,0,0.008885085
16,Henrikh Mkhitaryan,36,0,0.008885085
16,Henrikh Mkhitaryan,37,0,0.008885085
16,Henrikh Mkhitaryan,38,0,0.008885085
17,Alex Iwobi,20,0,0.0055980976
17,Alex Iwobi,21,0,0.0055980976
17,Alex Iwobi,22,0,0.0055980976
17,Alex Iwobi,23,0,0.0055980976
17,Alex Iwobi,24,0,0.0055980976
17,Alex Iwobi,25,2,1.4854105
17,Alex Iwobi,26,0,0.0055980976
17,Alex Iwobi,27,1,0.9770322
17,Alex Iwobi,28,0,0.0055980976
17,Alex Iwobi,29,0,0.0055980976
17,Alex Iwobi,30,3,2.6499307
17,Alex Iwobi,31,3,4.672168
17,Alex Iwobi,32,2,1.7455692
17,Alex Iwobi,33,1,0.98087764
17,Alex Iwobi,34,1,0.863451
17,Alex Iwobi,35,1,0.970289
17,Alex Iwobi,36,3,2.6249669
17,Alex Iwobi,37,0,0.0055980976
17,Alex Iwobi,38,0,0.0055980976
18,Granit Xhaka,20,0,0.0020733098
18,Granit Xhaka,21,3,3.126
18,Granit Xhaka,22,2,1.9859097
18,Granit Xhaka,23,1,1.7950481
18,Granit Xhaka,24,2,1.5122684
18,Granit Xhaka,25,2,3.5661411
18,Granit Xhaka,26,2,2.7264092
18,Granit Xhaka,27,2,1.6673943
18,Granit Xhaka,28,3,2.8476205
18,Granit Xhaka,29,1,0.9836534
18,Granit Xhaka,30,0,0.0032877894
18,Granit Xhaka,31,3,2.6602767
18,Granit Xhaka,32,10,10.290318
18,Granit Xhaka,33,2,2.8194566
18,Granit Xhaka,34,2,1.8825241
18,Granit Xhaka,35,5,4.186568
18,Granit Xhaka,36,1,1.3128253
18,Granit Xhaka,37,1,0.9806693
18,Granit Xhaka,38,1,1.5036726
19,Lucas Torreira,20,1,1.292651
19,Lucas Torreira,21,3,4.9104614
19,Lucas Torreira,22,1,0.84475404
19,Lucas Torreira,23,2,1.8907025
19,Lucas Torreira,24,5,4.167598
19,Lucas Torreira,25,0,0.85595363
19,Lucas Torreira,26,1,0.96977365
19,Lucas Torreira,27,1,0.9496816
19,Lucas Torreira,28,0,0.0016611555
19,Lucas Torreira,29,0,0.0028036209
19,Lucas Torreira,30,0,0.0028036209
19,Lucas Torreira,31,0,0.0016611555
19,Lucas Torreira,32,0,0.0016611555
19,Lucas Torreira,33,0,0.3810563
19,Lucas Torreira,34,1,0.96977365
19,Lucas Torreira,35,0,0.0016611555
19,Lucas Torreira,36,0,0.46420398
19,Lucas Torreira,37,0,0.9893794
19,Lucas Torreira,38,1,0.9558033
20,Mohamed Elneny,20,0,0.0020733098
20,Mohamed Elneny,21,0,0.0020733098
20,Mohamed Elneny,22,0,0.0020733098
20,Mohamed Elneny,23,0,0.0020733098
20,Mohamed Elneny,24,0,0.0020733098
20,Mohamed Elneny,25,0,0.0020733098
20,Mohamed Elneny,26,0,0.0020733098
20,Mohamed Elneny,27,0,0.0020733098
20,Mohamed Elneny,28,0,0.0020733098
20,Mohamed Elneny,29,0,0.0020733098
20,Mohamed Elneny,30,0,0.0020733098
20,Mohamed Elneny,31,0,0.0020733098
20,Mohamed Elneny,32,0,0.0020733098
20,Mohamed Elneny,33,0,0.0020733098
20,Mohamed Elneny,34,0,0.0020733098
20,Mohamed Elneny,35,0,0.0020733098
20,Mohamed Elneny,36,0,0.0020733098
20,Mohamed Elneny,37,0,0.0020733098
20,Mohamed Elneny,38,0,0.0020733098
21,Matteo Guendouzi,20,1,0.975596
21,Matteo Guendouzi,21,1,0.9549277
21,Matteo Guendouzi,22,1,0.93249696
21,Matteo Guendouzi,23,0,0.0016611555
21,Matteo Guendouzi,24,0,0.6634075
21,Matteo Guendouzi,25,3,2.8216753
21,Matteo Guendouzi,26,0,0.0028036209
21,Matteo Guendouzi,27,1,0.96977365
21,Matteo Guendouzi,28,0,0.0032877894
21,Matteo Guendouzi,29,2,0.9670151
21,Matteo Guendouzi,30,2,1.1606488
21,Matteo Guendouzi,31,0,0.006328557
21,Matteo Guendouzi,32,0,0.006328557
21,Matteo Guendouzi,33,0,0.0016611555
21,Matteo Guendouzi,34,0,0.0016611555
21,Matteo Guendouzi,35,0,0.0016611555
21,Matteo Guendouzi,36,0,0.0016611555
21,Matteo Guendouzi,37,0,0.0016611555
21,Matteo Guendouzi,38,0,0.006328557
22,Ahmed El Mohamady,20,1,1.1308644
22,Ahmed El Mohamady,21,0,0.0016611555
22,Ahmed El Mohamady,22,-1,0.4319191
22,Ahmed El Mohamady,23,0,0.0016611555
22,Ahmed El Mohamady,24,0,0.0016611555
22,Ahmed El Mohamady,25,0,0.0016611555
22,Ahmed El Mohamady,26,0,0.0016611555
22,Ahmed El Mohamady,27,0,0.0016611555
22,Ahmed El Mohamady,28,1,0.84839374
22,Ahmed El Mohamady,29,1,0.9472355
22,Ahmed El Mohamady,30,0,0.0032877894
22,Ahmed El Mohamady,31,8,6.816427
22,Ahmed El Mohamady,32,1,0.98858666
22,Ahmed El Mohamady,33,0,0.0032877894
22,Ahmed El Mohamady,34,0,0.0010852816
22,Ahmed El Mohamady,35,7,6.7990203
22,Ahmed El Mohamady,36,1,1.618093
22,Ahmed El Mohamady,37,1,0.9193724
22,Ahmed El Mohamady,38,0,0.0016611555
23,James Chester,20,0,0.0020733098
23,James Chester,21,0,0.0020733098
23,James Chester,22,0,0.0020733098
23,James Chester,23,0,0.0020733098
23,James Chester,24,0,0.0020733098
23,James Chester,25,0,0.0020733098
23,James Chester,26,0,0.0020733098
23,James Chester,27,0,0.0020733098
23,James Chester,28,0,0.0020733098
23,James Chester,29,0,0.0020733098
23,James Chester,30,0,0.0020733098
23,James Chester,31,0,0.0020733098
23,James Chester,32,0,0.0020733098
23,James Chester,33,0,0.0020733098
23,James Chester,34,0,0.0020733098
23,James Chester,35,0,0.0020733098
23,James Chester,36,0,0.0020733098
23,James Chester,37,0,0.0020733098
23,James Chester,38,0,0.0020733098
24,Neil Taylor,20,0,0.0020733098
24,Neil Taylor,21,1,1.6670766
24,Neil Taylor,22,-1,-0.26335493
24,Neil Taylor,23,0,0.0020733098
24,Neil Taylor,24,0,0.0020733098
24,Neil Taylor,25,0,0.0020733098
24,Neil Taylor,26,0,0.0020733098
24,Neil Taylor,27,0,0.0020733098
24,Neil Taylor,28,0,0.0020733098
24,Neil Taylor,29,0,0.002131437
24,Neil Taylor,30,0,0.002131437
24,Neil Taylor,31,0,0.0020733098
24,Neil Taylor,32,2,1.8473026
24,Neil Taylor,33,1,1.3686136
24,Neil Taylor,34,1,0.98966384
24,Neil Taylor,35,1,0.99831736
24,Neil Taylor,36,0,0.0020733098
24,Neil Taylor,37,0,0.0020733098
24,Neil Taylor,38,0,0.0020733098
25,Kortney Hause,20,1,1.1418238
25,Kortney Hause,21,2,1.1832516
25,Kortney Hause,22,-1,-0.7292191
25,Kortney Hause,23,2,2.024467
25,Kortney Hause,24,2,1.9820046
25,Kortney Hause,25,0,0.81068736
25,Kortney Hause,26,1,0.8586543
25,Kortney Hause,27,1,0.9930132
25,Kortney Hause,28,0,0.0020733098
25,Kortney Hause,29,6,5.8008175
25,Kortney Hause,30,7,5.7669735
25,Kortney Hause,31,1,1.725009
25,Kortney Hause,32,2,1.6789297
25,Kortney Hause,33,1,0.97452074
25,Kortney Hause,34,1,1.0142114
25,Kortney Hause,35,0,0.0020733098
25,Kortney Hause,36,0,0.0020733098
25,Kortney Hause,37,0,0.0020733098
25,Kortney Hause,38,1,0.9593807
26,Jonathan Kodjia,20,1,0.9589
26,Jonathan Kodjia,21,1,0.95330477
26,Jonathan Kodjia,22,0,0.0020733098
26,Jonathan Kodjia,23,0,0.0020733098
26,Jonathan Kodjia,24,0,0.0020733098
26,Jonathan Kodjia,25,0,0.0020733098
26,Jonathan Kodjia,26,0,0.0020733098
26,Jonathan Kodjia,27,0,0.0020733098
26,Jonathan Kodjia,28,0,0.0020733098
26,Jonathan Kodjia,29,0,0.0020733098
26,Jonathan Kodjia,30,0,0.0020733098
26,Jonathan Kodjia,31,0,0.0020733098
26,Jonathan Kodjia,32,0,0.0020733098
26,Jonathan Kodjia,33,0,0.0020733098
26,Jonathan Kodjia,34,0,0.0020733098
26,Jonathan Kodjia,35,0,0.0020733098
26,Jonathan Kodjia,36,0,0.0020733098
26,Jonathan Kodjia,37,0,0.0020733098
26,Jonathan Kodjia,38,0,0.0020733098
27,?rjan Nyland,20,0,0.0020733098
27,?rjan Nyland,21,1,0.97631747
27,?rjan Nyland,22,0,-0.10477041
27,?rjan Nyland,23,0,0.0020733098
27,?rjan Nyland,24,0,0.0020733098
27,?rjan Nyland,25,0,0.0020733098
27,?rjan Nyland,26,0,0.0020733098
27,?rjan Nyland,27,0,0.0020733098
27,?rjan Nyland,28,0,0.0020733098
27,?rjan Nyland,29,6,5.8757825
27,?rjan Nyland,30,2,1.9503917
27,?rjan Nyland,31,2,1.9925122
27,?rjan Nyland,32,2,1.8083953
27,?rjan Nyland,33,0,0.0014974358
27,?rjan Nyland,34,0,0.0020733098
27,?rjan Nyland,35,0,0.0020733098
27,?rjan Nyland,36,0,0.0020733098
27,?rjan Nyland,37,0,0.0020733098
27,?rjan Nyland,38,0,0.0020733098
28,Conor Hourihane,20,2,1.7072086
28,Conor Hourihane,21,1,1.0125881
28,Conor Hourihane,22,2,2.1064448
28,Conor Hourihane,23,0,0.86067873
28,Conor Hourihane,24,0,0.0060102516
28,Conor Hourihane,25,0,0.0060102516
28,Conor Hourihane,26,0,0.0060102516
28,Conor Hourihane,27,1,0.9921804
28,Conor Hourihane,28,1,1.8515128
28,Conor Hourihane,29,3,2.7516344
28,Conor Hourihane,30,2,1.9887085
28,Conor Hourihane,31,5,4.656611
28,Conor Hourihane,32,1,1.0900078
28,Conor Hourihane,33,0,0.0060102516
28,Conor Hourihane,34,1,1.0452318
28,Conor Hourihane,35,6,5.801539
28,Conor Hourihane,36,7,7.064072
28,Conor Hourihane,37,3,2.5900245
28,Conor Hourihane,38,3,2.5371273
29,Jack Grealish,20,1,1.7768598
29,Jack Grealish,21,13,12.753137
29,Jack Grealish,22,1,1.5923193
29,Jack Grealish,23,10,9.114505
29,Jack Grealish,24,2,1.9518931
29,Jack Grealish,25,2,1.7986339
29,Jack Grealish,26,6,5.361349
29,Jack Grealish,27,1,1.760425
29,Jack Grealish,28,2,1.3761553
29,Jack Grealish,29,3,2.9783475
29,Jack Grealish,30,1,1.7315015
29,Jack Grealish,31,2,1.8436337
29,Jack Grealish,32,2,1.887919
29,Jack Grealish,33,2,1.7438176
29,Jack Grealish,34,2,1.7766633
29,Jack Grealish,35,3,2.8266087
29,Jack Grealish,36,2,2.1823373
29,Jack Grealish,37,4,6.399195
29,Jack Grealish,38,10,7.8980136
30,Anwar El Ghazi,20,1,0.89867145
30,Anwar El Ghazi,21,0,0.0040092967
30,Anwar El Ghazi,22,6,3.9896777
30,Anwar El Ghazi,23,2,1.7266937
30,Anwar El Ghazi,24,2,1.730767
30,Anwar El Ghazi,25,1,0.8669718
30,Anwar El Ghazi,26,5,3.981201
30,Anwar El Ghazi,27,1,0.9809484
30,Anwar El Ghazi,28,1,0.7700972
30,Anwar El Ghazi,29,3,2.6024365
30,Anwar El Ghazi,30,2,1.4895673
30,Anwar El Ghazi,31,2,1.8267233
30,Anwar El Ghazi,32,1,0.89181906
30,Anwar El Ghazi,33,2,1.8267314
30,Anwar El Ghazi,34,1,0.77898455
30,Anwar El Ghazi,35,1,0.95533985
30,Anwar El Ghazi,36,1,0.820536
30,Anwar El Ghazi,37,0,0.0020733098
30,Anwar El Ghazi,38,1,0.994506
31,John McGinn,20,0,0.0030933893
31,John McGinn,21,0,0.0015045882
31,John McGinn,22,0,0.0040092967
31,John McGinn,23,0,0.0040092967
31,John McGinn,24,0,0.0040092967
31,John McGinn,25,0,0.0016611555
31,John McGinn,26,0,0.0016611555
31,John McGinn,27,0,0.0016611555
31,John McGinn,28,0,0.0016611555
31,John McGinn,29,3,2.6578517
31,John McGinn,30,2,1.4161416
31,John McGinn,31,2,1.8170408
31,John McGinn,32,1,0.8997224
31,John McGinn,33,1,1.2674549
31,John McGinn,34,1,0.72122055
31,John McGinn,35,3,2.5573888
31,John McGinn,36,2,1.7673473
31,John McGinn,37,3,2.3504632
31,John McGinn,38,5,4.6402946
32,Andre Green,20,0,0.0020733098
32,Andre Green,21,0,0.0020733098
32,Andre Green,22,0,0.0020733098
32,Andre Green,23,0,0.0020733098
32,Andre Green,24,0,0.0020733098
32,Andre Green,25,0,0.0020733098
32,Andre Green,26,0,0.0020733098
32,Andre Green,27,0,0.0020733098
32,Andre Green,28,0,0.0020733098
32,Andre Green,29,0,0.0020733098
32,Andre Green,30,0,0.0020733098
32,Andre Green,31,0,0.0020733098
32,Andre Green,32,0,0.0020733098
32,Andre Green,33,0,0.0020733098
32,Andre Green,34,0,0.0020733098
32,Andre Green,35,0,0.0020733098
32,Andre Green,36,0,0.0020733098
32,Andre Green,37,0,0.0020733098
32,Andre Green,38,0,0.0020733098
33,Birkir Bjarnason,20,0,0.0020733098
33,Birkir Bjarnason,21,0,0.0020733098
33,Birkir Bjarnason,22,0,0.0020733098
33,Birkir Bjarnason,23,0,0.0020733098
33,Birkir Bjarnason,24,0,0.0020733098
33,Birkir Bjarnason,25,0,0.0020733098
33,Birkir Bjarnason,26,0,0.0020733098
33,Birkir Bjarnason,27,0,0.0020733098
33,Birkir Bjarnason,28,0,0.0020733098
33,Birkir Bjarnason,29,0,0.0020733098
33,Birkir Bjarnason,30,0,0.0020733098
33,Birkir Bjarnason,31,0,0.0020733098
33,Birkir Bjarnason,32,0,0.0020733098
33,Birkir Bjarnason,33,0,0.0020733098
33,Birkir Bjarnason,34,0,0.0020733098
33,Birkir Bjarnason,35,0,0.0020733098
33,Birkir Bjarnason,36,0,0.0020733098
